"ID"	"ORF"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"27042_at"	27042	0.0494531400000016	6.7388044557	0.979455924735169	0.338257634201136	0.717791112701195	-6.0160689450683
"6834_at"	6834	-0.0878686040000076	10.952166238	-0.979413155724872	0.338278275617365	0.717791112701195	-6.0161099324286
"130576_at"	130576	0.138557044899994	8.04405198065	0.979239832014175	0.338361934933309	0.717886462775077	-6.01627601918615
"338773_at"	338773	0.0627494577999981	7.3216290566	0.978600115241552	0.338670834465609	0.718459617823312	-6.01688879302549
"326624_at"	326624	-0.0479942117000007	5.34232218985	-0.978490310502773	0.338723875280758	0.718488115519293	-6.01699393637283
"221443_at"	221443	-0.0755739526000045	10.0999640378	-0.978411850068209	0.338761778831336	0.718488115519293	-6.01706905943703
"9540_at"	9540	0.0864611237999959	9.6873991604	0.978214656766563	0.338857054064096	0.718599785779483	-6.01725784070764
"387103_at"	387103	-0.104854143000004	9.1995142453	-0.978092509025361	0.33891607978024	0.718599785779483	-6.01737476035233
"9183_at"	9183	-0.0590501859000039	8.95577615785	-0.978062225018253	0.338930715079335	0.718599785779483	-6.01740374609941
"3208_at"	3208	0.0660700910999994	6.38885687645	0.977856244600265	0.339030270399116	0.718728665858115	-6.01760087450686
"151295_at"	151295	0.0700517406000012	6.6227378022	0.97768112697572	0.33911492478713	0.718814506124018	-6.01776843664338
"3110_at"	3110	0.0414552159999992	5.0136668842	0.977612077765054	0.339148308164776	0.718814506124018	-6.01783449918065
"25791_at"	25791	-0.0920666710000004	5.9022940543	-0.97691046356828	0.339487647203336	0.719451473651422	-6.01850552404106
"89876_at"	89876	-0.0601705314000007	4.2874870102	-0.976743145899966	0.339568605616641	0.719540790893464	-6.0186654819601
"154791_at"	154791	0.0545002521000004	3.72918998865	0.976521818556231	0.339675717549011	0.719685500301842	-6.01887703541834
"55657_at"	55657	-0.0739746206000049	8.9630215693	-0.976434875589138	0.339717800166576	0.719692411985848	-6.01896012698183
"2224_at"	2224	0.0792413996999972	10.20995920915	0.976272957151282	0.339796182370041	0.719776214003451	-6.01911485474511
"727_at"	727	-0.0639220337000026	4.84475994065	-0.975249436562771	0.340291940138472	0.720744005281289	-6.02009237938339
"23673_at"	23673	0.0528457520000014	9.5176737492	0.974975612252309	0.340424655237857	0.720877608255311	-6.02035373954975
"9230_at"	9230	-0.0363800730999992	7.87448959895	-0.97490259756291	0.340460049443645	0.720877608255311	-6.02042341938147
"147686_at"	147686	-0.0434748587000007	4.67555350375	-0.974878621345425	0.34047167257584	0.720877608255311	-6.02044629947475
"126626_at"	126626	0.0637674920999958	6.38555255935	0.974553486389983	0.340629317587695	0.721129030348096	-6.02075651944957
"284948_at"	284948	0.0524856175999977	6.9990867546	0.974062786580404	0.340867333223635	0.721439394164783	-6.02122453032568
"1149_at"	1149	0.0610017991999996	5.614221965	0.973966643673416	0.340913981034632	0.721439394164783	-6.0213162025612
"26030_at"	26030	-0.0594763491999988	9.6038848935	-0.973866343244255	0.340962650710332	0.721439394164783	-6.02141183018351
"117143_at"	117143	-0.0504508815000015	7.97551961575	-0.973816993376305	0.340986598937889	0.721439394164783	-6.02145887763263
"4716_at"	4716	-0.0682788250000019	11.2095606545	-0.973809181593646	0.340990389901785	0.721439394164783	-6.02146632475679
"339501_at"	339501	0.0445437222999985	6.06657310755	0.973769993612509	0.341009407792545	0.721439394164783	-6.02150368259697
"7450_at"	7450	0.0332951285000007	5.87969231435	0.973636017769181	0.341074431639089	0.721494624390356	-6.02163139118225
"3235_at"	3235	0.0610021655999979	5.2368884272	0.973435179647699	0.34117192235474	0.721618513238395	-6.02182280422637
"8512_at"	8512	0.0623012462999979	6.80751152395	0.973234675963233	0.341269269786624	0.721661456143812	-6.02201386254415
"90411_at"	90411	-0.0556558268000042	8.9502621747	-0.973168707610549	0.341301302537037	0.721661456143812	-6.02207671538578
"128312_at"	128312	0.0546822477999971	6.2095431177	0.973152845346595	0.341309005203568	0.721661456143812	-6.02209182793643
"59336_at"	59336	0.0477230969000009	3.45109018275	0.972937529299507	0.341413573802079	0.721800233175589	-6.02229694503525
"84656_at"	84656	-0.0497304417000004	7.86703067485	-0.972844141683103	0.341458934482153	0.721813818285592	-6.0223858962356
"1731_at"	1731	0.0453520785000006	4.43491485285	0.972523675372671	0.34161462432409	0.722060599742823	-6.02269107934842
"50835_at"	50835	0.101008434100001	4.27659034565	0.972377424826594	0.341685692341098	0.722128116258909	-6.02283032460334
"51633_at"	51633	-0.0634653506000014	4.967152593	-0.97215505530376	0.341793768521333	0.722128116258909	-6.02304200612785
"390154_at"	390154	0.0565610069000009	3.56034765265	0.972083780332235	0.341828414586489	0.722128116258909	-6.02310984596744
"196541_at"	196541	0.0669304975999978	4.4711845207	0.972046130057586	0.341846716987349	0.722128116258909	-6.02314567983423
"65003_at"	65003	-0.0792529490000025	8.7081643307	-0.971985130501553	0.341876371272708	0.722128116258909	-6.02320373382279
"53942_at"	53942	0.0336000750999976	3.86003869805	0.971977094258447	0.341880278138219	0.722128116258909	-6.02321138176085
"2028_at"	2028	0.0393224342000007	3.5743221739	0.971841282317173	0.341946308516772	0.722141994380354	-6.02334062263461
"79989_at"	79989	0.0433512012999993	5.24189598165	0.971792905953933	0.341969830720843	0.722141994380354	-6.02338665439019
"2242_at"	2242	0.0607356832999972	6.50379646055	0.971691465508177	0.342019158054249	0.722141994380354	-6.02348317162677
"57519_at"	57519	-0.0434211646000024	4.2947405195	-0.971643140200052	0.342042658862608	0.722141994380354	-6.02352914832479
"84232_at"	84232	0.0365191529999986	10.5567377315	0.971421175347875	0.342150615549383	0.722199491718159	-6.02374029884293
"2681_at"	2681	-0.074350302	4.2140493474	-0.971354008362296	0.342183288047426	0.722199491718159	-6.02380418470171
"4489_at"	4489	0.075400626599996	7.2920944631	0.971247804910149	0.342234953683054	0.722199491718159	-6.02390519184603
"6171_at"	6171	-0.0704932700000072	11.059536635	-0.971221453930651	0.342247773680349	0.722199491718159	-6.02393025196558
"81616_at"	81616	0.0583769163999985	4.1194228599	0.971143191226518	0.342285851155063	0.722199491718159	-6.02400467713782
"641654_at"	641654	0.0625516362999985	6.05607049435	0.97101970488968	0.342345937370281	0.722199491718159	-6.02412209730052
"51315_at"	51315	-0.0729751912000012	8.0156329572	-0.97094766247122	0.342380995242887	0.722199491718159	-6.02419059438579
"4160_at"	4160	0.0552511026999989	5.50398351495	0.970877817838967	0.342414985958005	0.722199491718159	-6.02425699740723
"83733_at"	83733	0.0756385107999984	4.9698546473	0.970866500950578	0.342420493672939	0.722199491718159	-6.02426775624225
"23026_at"	23026	0.0651699547	5.46652149855	0.97043221132203	0.342631900035451	0.722563166278833	-6.0246805437718
"8085_at"	8085	-0.0532305290000012	5.4815159268	-0.970320317144862	0.342686383094777	0.722578119629456	-6.02478687060969
"10528_at"	10528	-0.0729885818000024	9.6152863284	-0.970186897167763	0.342751355161802	0.722578119629456	-6.02491363757443
"10827_at"	10827	-0.0736747806000011	8.1208191463	-0.970117987931151	0.34278491547447	0.722578119629456	-6.0249791043988
"10667_at"	10667	-0.0601836045000015	7.78599878055	-0.970059122942644	0.342813585799111	0.722578119629456	-6.02503502537654
"6273_at"	6273	-0.0396054370000005	14.3174889345	-0.969956778518467	0.342863436788361	0.722578119629456	-6.02513224387113
"386678_at"	386678	0.0728764065999989	8.2319160273	0.96993745956313	0.342872847423287	0.722578119629456	-6.02515059418284
"122664_at"	122664	0.0350912661999989	3.5580622884	0.969418327728377	0.343125792740482	0.722991505533343	-6.02564357186163
"93107_at"	93107	0.0520409664999972	5.20023131625	0.969173182831204	0.34324528318233	0.722991505533343	-6.02587628234841
"28952_at"	28952	-0.0404079656	8.227025886	-0.969095439640468	0.343283183321957	0.722991505533343	-6.02595007095682
"392490_at"	392490	0.0831835018000007	6.2767254845	0.968951214874907	0.343353501098015	0.722991505533343	-6.02608694507262
"5191_at"	5191	-0.066886720400003	9.7102832295	-0.968932548345088	0.343362602813198	0.722991505533343	-6.02610465887105
"5570_at"	5570	-0.114065086100005	5.10685708545	-0.968823014903867	0.343416014147975	0.722991505533343	-6.02620859548704
"2775_at"	2775	0.0498590010999989	6.26643863765	0.968763273743637	0.343445147875987	0.722991505533343	-6.02626527952815
"91156_at"	91156	0.0770603139999988	6.4044432944	0.96859854103914	0.34352549116136	0.722991505533343	-6.02642156585113
"125115_at"	125115	-0.116397022300003	5.13155170685	-0.96856962381836	0.343539595968517	0.722991505533343	-6.02644899788458
"5678_at"	5678	-0.0425347381000005	3.47980612275	-0.968514765038789	0.343566355247797	0.722991505533343	-6.02650103706151
"9777_at"	9777	0.0396040565	8.61527599615	0.96851144746458	0.343567973555814	0.722991505533343	-6.02650418403436
"4254_at"	4254	-0.292078724300001	7.53726004075	-0.968431625552483	0.343606912143858	0.722991505533343	-6.02657989825092
"339778_at"	339778	0.0670648027999965	7.0503036126	0.968424714105109	0.343610283816238	0.722991505533343	-6.0265864537616
"51398_at"	51398	-0.0513056390000006	11.8270971165	-0.968341099824915	0.343651075901564	0.722991505533343	-6.02666575855134
"140735_at"	140735	0.0497572671000004	8.23688249195	0.968330022290778	0.34365648043883	0.722991505533343	-6.02667626467827
"119687_at"	119687	0.0882915501999992	5.5260228503	0.968255215229949	0.34369297903152	0.722991505533343	-6.02674721012482
"56131_at"	56131	0.0665877943999984	4.5482639528	0.967713569858849	0.343957328549122	0.723465499656476	-6.02726074569913
"10602_at"	10602	-0.074705622399998	9.5882046993	-0.967569899775418	0.344027469921898	0.723530943265123	-6.0273969156334
"4879_at"	4879	0.0811056543999973	6.0875537735	0.967402195217476	0.344109357568685	0.723613365405438	-6.0275558419587
"149420_at"	149420	-0.0777955249000044	8.56856269455	-0.967329773280603	0.344144724245091	0.723613365405438	-6.02762446529332
"162515_at"	162515	0.0451011201999982	8.1983443834	0.966964757517031	0.344323014610782	0.72390614287472	-6.02797026409685
"39_at"	39	0.0911930399999985	10.857816563	0.966676446936138	0.34446388328202	0.724120187341578	-6.02824331163175
"51250_at"	51250	-0.0900297023000025	8.24247395915	-0.966451091044265	0.344574019686706	0.724219390910321	-6.02845668541431
"11267_at"	11267	-0.0623192920000069	11.01205334	-0.966420026116053	0.344589203690595	0.724219390910321	-6.02848609506025
"283238_at"	283238	0.0560725264999977	5.00318696475	0.966158277928541	0.344717159869112	0.724406192112158	-6.02873386176094
"129025_at"	129025	0.0737987674999996	4.47994868765	0.965794856618361	0.344894872998165	0.724658978932424	-6.02907776883294
"356_at"	356	0.0486087108999991	4.32874081785	0.965752420933317	0.344915628140661	0.724658978932424	-6.02911791817777
"1038_at"	1038	0.0451555391999996	3.4423927847	0.96557279662367	0.345003491199917	0.724737944720665	-6.02928784685534
"7037_at"	7037	0.172900934000001	9.3366772327	0.965515750042722	0.345031398678709	0.724737944720665	-6.02934180816656
"51284_at"	51284	0.0521341161999973	3.9785720815	0.965242522735505	0.345165084249836	0.724898119158966	-6.02960021798686
"23158_at"	23158	-0.0882633272	8.3496884852	-0.965182530247336	0.345194442310768	0.724898119158966	-6.02965694804199
"58189_at"	58189	0.0677034315999983	4.8149108827	0.965120176120997	0.345224957875533	0.724898119158966	-6.02971590788865
"8723_at"	8723	-0.112452147400001	8.8011401913	-0.964833057423245	0.345365495027848	0.725111088598105	-6.02998735215658
"57697_at"	57697	-0.0431427560000013	3.8704546381	-0.964690561719604	0.345435257479309	0.725112323441539	-6.03012204127278
"389123_at"	389123	0.101597110200001	4.9005557716	0.964672075094923	0.345444308788806	0.725112323441539	-6.03013951377891
"3321_at"	3321	-0.0634041656000024	7.8203676717	-0.964574771366388	0.345491952721575	0.725117686836917	-6.03023147467815
"79957_at"	79957	0.0429561908999965	6.26126976835	0.964507099917911	0.345525090108276	0.725117686836917	-6.03029542536538
"55829_at"	55829	0.0781187449999958	10.5423838365	0.964290508429312	0.345631165315464	0.7252581973722	-6.03050008046219
"285877_at"	285877	0.0406186448999986	4.63418389755	0.964098116543539	0.345725407460146	0.725373848902631	-6.03068183432635
"91893_at"	91893	0.0408538662999973	5.58881019475	0.963994366229899	0.345776236279461	0.725398398142462	-6.03077983414723
"2908_at"	2908	-0.0461447014000029	9.0794777782	-0.963895002318455	0.345824920916263	0.725418444089908	-6.03087368163957
"8352_at"	8352	0.0556749064000019	4.2606883392	0.963739921570016	0.345900914087548	0.725476222133124	-6.03102013502748
"3273_at"	3273	0.0673083614999994	4.18135205645	0.963599183484934	0.345969888883084	0.725476222133124	-6.03115302498809
"960_at"	960	-0.059259710000001	10.588343004	-0.963569745752612	0.345984317305838	0.725476222133124	-6.03118081890732
"121130_at"	121130	0.0670588661999965	6.3342444976	0.963519399026886	0.34600899488112	0.725476222133124	-6.03122835245347
"5081_at"	5081	0.0562190120999997	4.95462733265	0.963356631676922	0.346088783927912	0.725539952001159	-6.03138200944202
"550_at"	550	-0.0611405570000016	11.0845824425	-0.963297727589603	0.346117661982752	0.725539952001159	-6.0314376107139
"10244_at"	10244	-0.102801787700002	8.15003563285	-0.963108269308447	0.346210556100769	0.725652628553098	-6.03161642476569
"27248_at"	27248	0.0398062989999968	10.2026976105	0.963013347973064	0.346257103790393	0.725668149126169	-6.03170600108357
"4281_at"	4281	-0.0956973000000021	7.2904978689	-0.962798517401961	0.346362468543881	0.725777803126226	-6.03190870470981
"692063_at"	692063	-0.0904374848000007	8.1012934117	-0.962747031555066	0.346387723289328	0.725777803126226	-6.03195727808919
"692148_at"	692148	-0.0579021088999996	4.12441114025	-0.962411188076369	0.346552491447578	0.725933825769934	-6.03227406512806
"340069_at"	340069	-0.0636194095999993	5.7335286056	-0.962406592660462	0.346554746375048	0.725933825769934	-6.03227839908908
"6005_at"	6005	0.042958983500001	4.10868436875	0.962283214065785	0.346615290834336	0.725933825769934	-6.03239475101163
"64410_at"	64410	-0.0542023621000016	6.04460883365	-0.962276031323749	0.346618815778384	0.725933825769934	-6.03240152426067
"6272_at"	6272	-0.0760122966000001	8.6201187374	-0.962117455221629	0.346696643523198	0.72601480563386	-6.03255104804157
"83547_at"	83547	0.0533212817999971	8.4186472508	0.961981931281533	0.346763166913588	0.72607209751649	-6.03267881771537
"2615_at"	2615	0.0821031247999997	5.474080483	0.961868205319684	0.346818997246059	0.726106989265352	-6.03278602390938
"345079_at"	345079	0.0684593790999992	7.69278913545	0.961662791999189	0.346919854253341	0.726236131210783	-6.03297963173226
"646486_at"	646486	0.0473421589000016	3.69732208295	0.961527759899591	0.346986165291496	0.726292934214638	-6.03310688265494
"27130_at"	27130	-0.0429069458999995	6.36913982195	-0.96143616855538	0.347031148529813	0.726305087219937	-6.03319318676833
"26045_at"	26045	0.0348218491999992	3.7069303568	0.960998997300642	0.347245911121933	0.726672530340841	-6.03360501802641
"158830_at"	158830	0.0861618116999976	4.86355336645	0.960863522535727	0.347312482164793	0.726729808899899	-6.03373260538508
"51650_at"	51650	0.0534596010000037	10.3129605995	0.960726488014977	0.347379828503946	0.726788696607002	-6.03386164493356
"25890_at"	25890	-0.0508755657000028	4.87768290275	-0.960477553564899	0.347502191416498	0.726956092619475	-6.03409601274597
"165_at"	165	0.086513327399997	7.1269892059	0.960404182100531	0.347538262521517	0.726956092619475	-6.03416508019678
"100133234_at"	100133234	-0.0945229013000031	7.29801469025	-0.960153244219656	0.347661648654125	0.727082632745599	-6.03440126139106
"11339_at"	11339	-0.217121555300003	7.13146974865	-0.960121628650726	0.347677196142712	0.727082632745599	-6.03443101376156
"8396_at"	8396	-0.0582446368000014	6.9184178761	-0.959938380651968	0.347767320760671	0.727174967806112	-6.03460344474589
"338376_at"	338376	-0.174201544700002	6.48842786125	-0.959844509422782	0.3478134944599	0.727174967806112	-6.03469176313992
"80307_at"	80307	-0.0887339722000018	5.4550926673	-0.959784687308314	0.34784292214304	0.727174967806112	-6.03474804242533
"1412_at"	1412	0.0611533433	4.53189131635	0.959712885137446	0.347878245292217	0.727174967806112	-6.03481558803351
"11270_at"	11270	-0.0723285235000048	8.69431985915	-0.959539496101464	0.347963554272143	0.727178479327667	-6.03497867917113
"8795_at"	8795	0.063037453999998	8.8767167284	0.959432805167719	0.348016054259438	0.727178479327667	-6.03507902011814
"55120_at"	55120	-0.0980087509999992	7.0213665057	-0.959371400222166	0.348046272569867	0.727178479327667	-6.03513676575629
"401563_at"	401563	0.0350512231	4.87053076375	0.959261622995409	0.34810030006971	0.727178479327667	-6.03523999258875
"55898_at"	55898	-0.047651862500004	9.03428122905	-0.959259495785196	0.348101347044968	0.727178479327667	-6.03524199276172
"29124_at"	29124	0.0592594726999978	3.96714526595	0.959160802512579	0.348149924486137	0.727178479327667	-6.03533478759373
"9708_at"	9708	0.0671080025999986	5.8107289705	0.959087005328688	0.348186250933616	0.727178479327667	-6.03540416854673
"5289_at"	5289	-0.0562593803000002	9.66720717335	-0.959051798272832	0.348203582412855	0.727178479327667	-6.03543726699057
"239_at"	239	0.0726894162999994	4.66885502885	0.958975954466133	0.348240920258346	0.727178479327667	-6.03550856459817
"100506742_at"	100506742	0.104443156899999	4.34674020975	0.958912486155351	0.348272167751786	0.727178479327667	-6.0355682245474
"2903_at"	2903	0.0494223394000013	4.0385959693	0.958600806262312	0.348425645501651	0.727417009229179	-6.03586114986077
"2995_at"	2995	0.0873685007999976	6.1335390269	0.958458673194079	0.348495650101722	0.727481236036011	-6.03599470145726
"51645_at"	51645	-0.0859636711	8.58806527095	-0.958147280123824	0.348649053549649	0.727644339300876	-6.03628723034812
"7266_at"	7266	0.0845152321999976	10.0133510359	0.958121651778669	0.348661681042272	0.727644339300876	-6.03631130225077
"5950_at"	5950	-0.0599702953000003	5.00041345285	-0.95800786676309	0.348717748484406	0.727644339300876	-6.03641816983207
"90355_at"	90355	-0.0563977889000009	6.91969563765	-0.957869907652242	0.348785735913487	0.727644339300876	-6.03654772627524
"205147_at"	205147	0.0470707882999966	5.50563139115	0.957733399679204	0.348853017085674	0.727644339300876	-6.03667590313948
"255762_at"	255762	0.0566879586999978	4.53036875295	0.957639060822314	0.348899519374331	0.727644339300876	-6.03676447469693
"222484_at"	222484	-0.0544831716000029	8.8574629112	-0.957606030247796	0.348915802074676	0.727644339300876	-6.03679548409519
